loadProjection,1,function
getString,1,function
msDBFReadStringAttribute,1,function
msLayerGetExtent,1,function
strdup,1,function
msCreateHashTable,1,function
msLoadProjectionString,1,function
writeError,1,function
color,1,variable
msDrawMarkerSymbol,1,function
msSaveImage,1,function
msLayerClose,1,function
gdCacheGet,1,function
msWriteError,1,function
values,1,variable
gdCacheCreate,1,function
msInitProjection,1,function
errLogMsg,1,variable
msDrawLayer,1,function
msDrawMap,1,function
msLayerGetShape,1,function
size,1,variable
gsub,1,function
msInsertHashTable,1,function
get_metrics,1,function
msGetLabelSize,1,function
msQueryByPoint,1,function
msDrawShadeSymbol,1,function
msLayerOpen,1,function
map,1,variable
cacheTest,1,function
byte,1,variable
msLoadFontSet,1,function
msSetError,1,function
getCharacter,1,function
setExtent,1,function
img,1,variable
msProcessProjection,1,function
draw_text,1,function
getSymbol,1,function
msFreeCharArray,1,function
cacheRelease,1,function
msGetMarkerSize,1,function
msFreeProjection,1,function
msIsLayerQueryable,1,function
initLabel,1,function
getPath,1,function
msWMSDispatch,1,function
msComputeBounds,1,function
msSHPOpenFile,1,function
label,1,variable
encode_url,1,function
msLookupHashTable,1,function
p,1,variable
cacheFetch,1,function
split,1,function
msImageTruetypePolyline,1,function
length,1,function
msGMLStart,1,function
str,1,variable
wms_exception_format,1,variable
strcasecmp,1,function
msLayerGetItems,1,function
msImagePolyline,1,function
msImageFilledPolygon,1,function
msInitShape,1,function
msGMLWriteShape,1,function
msGMLFinish,1,function
labelPnt,1,variable
msyytext,1,variable
s,1,variable
rect,1,variable
strncasecmp,1,function
gdCacheDelete,1,function
msFreeMap,1,function
msFreeShape,1,function
value,1,variable
string,1,variable
fontset,1,variable
